img_id,rx1,ry1,rx2,ry2,scale,x_6,y_6,vis_6,x_7,y_7,vis_7,x_8,y_8,vis_8,x_9,y_9,vis_9,x_0,y_0,vis_0,x_1,y_1,vis_1,x_2,y_2,vis_2,x_3,y_3,vis_3,x_4,y_4,vis_4,x_5,y_5,vis_5,x_10,y_10,vis_10,x_11,y_11,vis_11,x_12,y_12,vis_12,x_13,y_13,vis_13,x_14,y_14,vis_14,x_15,y_15,vis_15,cat_name,act_name,act_id
9742,264,26,308,89,1.8442559475300602,284.0,203.0,1.0,286.0,105.0,1.0,286.0,88.2376,0.0,286.0,26.7624,0.0,259.0,358.0,0.0,258.0,277.0,0.0,258.0,203.0,1.0,310.0,202.0,1.0,315.0,277.0,0.0,317.0,357.0,0.0,219.0,201.0,1.0,222.0,151.0,1.0,237.0,100.0,1.0,335.0,109.0,1.0,348.0,156.0,1.0,337.0,173.0,1.0,sports,billiards,691
6630,744,13,835,124,3.444815234522746,730.0,402.0,1.0,762.0,168.0,0.0,774.2053,123.8389,0.0,804.7947,13.1611,0.0,646.0,646.0,1.0,688.0,480.0,0.0,760.0,409.0,1.0,699.0,394.0,1.0,669.0,570.0,1.0,749.0,697.0,1.0,724.0,199.0,0.0,753.0,224.0,0.0,829.0,184.0,0.0,695.0,152.0,1.0,583.0,192.0,1.0,630.0,108.0,1.0,sports,frisbee,362
9402,507,54,585,168,3.315128956767745,524.0,368.0,1.0,547.0,176.0,1.0,546.8499,166.2456,0.0,545.1501,55.7544,0.0,,,,,,,495.0,367.0,1.0,553.0,368.0,1.0,,,,,,,387.0,300.0,1.0,422.0,226.0,1.0,496.0,164.0,1.0,597.0,187.0,1.0,569.0,263.0,1.0,482.0,313.0,1.0,sports,"badminton, competitive (Taylor Code 450)",643
7562,792,174,852,262,2.5561971754933146,692.0,364.0,0.0,776.0,258.0,1.0,789.8513,245.9554,0.0,854.1487,190.0446,0.0,672.0,584.0,1.0,702.0,466.0,1.0,678.0,360.0,1.0,706.0,368.0,0.0,724.0,480.0,1.0,690.0,569.0,0.0,783.0,374.0,1.0,739.0,322.0,1.0,747.0,241.0,1.0,805.0,275.0,1.0,799.0,326.0,1.0,801.0,375.0,1.0,sports,golf,447
8915,574,343,729,514,5.539062736600841,926.0,667.0,0.0,776.0,473.0,1.0,738.4316,459.5719,0.0,564.5684,397.4281,0.0,517.0,651.0,1.0,613.0,527.0,1.0,889.0,629.0,0.0,963.0,704.0,1.0,725.0,831.0,1.0,1010.0,812.0,1.0,694.0,221.0,1.0,781.0,286.0,1.0,799.0,382.0,1.0,753.0,564.0,1.0,815.0,760.0,1.0,799.0,880.0,0.0,sports,"cricket, batting, bowling, fielding",585
7626,455,24,531,117,2.8824989158714356,423.0,254.0,1.0,501.0,122.0,0.0,500.3743,117.9723,0.0,485.6257,23.0277,0.0,563.0,411.0,1.0,521.0,304.0,1.0,400.0,267.0,1.0,445.0,240.0,1.0,544.0,238.0,1.0,596.0,314.0,1.0,682.0,146.0,1.0,587.0,134.0,1.0,502.0,113.0,1.0,499.0,131.0,0.0,580.0,158.0,1.0,647.0,169.0,1.0,bicycling,bicycling,454
9190,594,38,693,181,4.174206511422261,551.0,349.0,1.0,606.0,175.0,1.0,608.9339,169.8754,0.0,678.0661,49.1246,0.0,578.0,714.0,1.0,588.0,526.0,1.0,516.0,348.0,1.0,586.0,350.0,1.0,520.0,526.0,1.0,398.0,594.0,1.0,441.0,423.0,1.0,479.0,299.0,1.0,535.0,189.0,1.0,677.0,160.0,1.0,735.0,280.0,1.0,764.0,253.0,0.0,walking,walking,946
2220,387,66,467,193,3.602319252925815,416.0,505.0,1.0,423.0,250.0,1.0,425.0081,189.5056,0.0,428.9919,69.4944,0.0,,,,,,,362.0,500.0,1.0,470.0,510.0,1.0,,,,,,,315.0,490.0,1.0,267.0,390.0,1.0,317.0,248.0,1.0,529.0,252.0,1.0,557.0,382.0,1.0,507.0,512.0,1.0,walking,backpacking,940
7082,330,180,356,220,1.14497860242015,331.0,284.0,1.0,338.0,225.0,1.0,339.2575,218.7124,0.0,346.7425,181.2876,0.0,310.0,351.0,1.0,340.0,331.0,1.0,321.0,283.0,1.0,341.0,284.0,1.0,342.0,327.0,0.0,342.0,367.0,0.0,307.0,296.0,1.0,303.0,264.0,1.0,313.0,231.0,1.0,363.0,219.0,1.0,374.0,248.0,1.0,378.0,283.0,1.0,walking,walking,410
6566,701,242,1099,813,16.704499992516986,1016.0,330.0,0.0,908.0,497.0,1.0,970.6357,258.2013,0.0,829.3643,796.7987,0.0,901.0,41.0,1.0,860.0,212.0,0.0,848.0,283.0,0.0,1183.0,376.0,0.0,1273.0,305.0,1.0,1360.0,137.0,1.0,168.0,581.0,1.0,373.0,296.0,1.0,618.0,410.0,1.0,1198.0,584.0,1.0,1617.0,693.0,1.0,1539.0,1037.0,1.0,sports,"skydiving, base jumping, bungee jumping",350
9355,569,367,677,535,4.793275289402853,,,,616.0,512.0,1.0,613.8923,530.3671,0.0,632.1077,371.6329,0.0,,,,,,,,,,,,,,,,,,,464.0,694.0,1.0,448.0,661.0,1.0,520.0,516.0,1.0,712.0,508.0,1.0,812.0,619.0,1.0,805.0,574.0,1.0,walking,backpacking,642
2213,535,201,658,367,4.958483639178413,483.0,701.0,0.0,535.0,413.0,0.0,560.936,358.5976,0.0,632.064,209.4024,0.0,,,,,,,441.0,694.0,1.0,524.0,708.0,0.0,,,,,,,,,,512.0,607.0,1.0,510.0,413.0,1.0,559.0,413.0,0.0,563.0,528.0,0.0,659.0,561.0,1.0,walking,climbing hills,147
3988,884,150,938,231,2.3363972265006647,805.0,431.0,1.0,881.0,257.0,1.0,894.9871,225.9952,0.0,927.0129,155.0048,0.0,800.0,694.0,1.0,868.0,569.0,1.0,844.0,444.0,1.0,765.0,418.0,1.0,797.0,559.0,1.0,844.0,708.0,1.0,938.0,485.0,1.0,948.0,405.0,1.0,942.0,282.0,1.0,820.0,232.0,1.0,751.0,310.0,1.0,712.0,384.0,1.0,sports,bowling,294
5398,441,179,490,239,1.8591869190589738,547.0,318.0,1.0,485.0,229.0,1.0,487.1316,231.1863,0.0,443.8684,186.8137,0.0,492.0,477.0,1.0,507.0,395.0,0.0,537.0,318.0,1.0,556.0,318.0,1.0,527.0,401.0,1.0,554.0,472.0,1.0,394.0,264.0,1.0,433.0,255.0,1.0,467.0,238.0,1.0,502.0,220.0,1.0,555.0,237.0,1.0,582.0,259.0,1.0,sports,skateboarding,385
10409,909,337,1010,445,3.548836429028534,944.0,649.0,1.0,939.0,471.0,0.0,944.8179,448.296,0.0,974.1821,333.704,0.0,890.0,945.0,1.0,956.0,812.0,1.0,914.0,649.0,1.0,974.0,649.0,1.0,1016.0,792.0,1.0,1068.0,940.0,1.0,1013.0,377.0,1.0,1038.0,468.0,1.0,922.0,468.0,1.0,956.0,473.0,0.0,1006.0,579.0,0.0,1043.0,666.0,1.0,sports,"softball, general",736
5886,1010,133,1195,364,7.102783679656872,1091.0,915.0,1.0,1166.0,428.0,1.0,1141.9804,360.1022,0.0,1063.0196,136.8978,0.0,,,,,,,990.0,897.0,1.0,1192.0,932.0,1.0,,,,,,,693.0,606.0,1.0,938.0,584.0,1.0,1040.0,435.0,1.0,1291.0,420.0,1.0,1387.0,724.0,1.0,1133.0,776.0,1.0,sports,"archery, non-hunting",151
7567,581,56,650,161,3.015416389157557,603.0,315.0,1.0,595.0,176.0,1.0,600.8955,156.5881,0.0,630.1045,60.4119,0.0,541.0,551.0,1.0,547.0,437.0,1.0,569.0,315.0,1.0,636.0,315.0,1.0,671.0,430.0,1.0,698.0,547.0,1.0,495.0,303.0,1.0,529.0,232.0,1.0,549.0,147.0,1.0,641.0,205.0,1.0,576.0,274.0,1.0,502.0,328.0,1.0,sports,golf,447
4599,680,5,798,176,4.986285190399762,902.0,567.0,1.0,802.0,230.0,1.0,773.2048,166.2392,0.0,704.7952,14.7608,0.0,,,,,,,981.0,566.0,1.0,822.0,568.0,1.0,,,,,,,890.0,524.0,0.0,1004.0,404.0,1.0,921.0,233.0,1.0,683.0,226.0,1.0,710.0,417.0,1.0,677.0,526.0,1.0,sports,"tennis, doubles",336
5603,615,107,670,190,2.389657716075673,655.0,388.0,0.0,640.0,207.0,1.0,640.7995,188.2913,0.0,644.2005,108.7087,0.0,675.0,567.0,0.0,683.0,480.0,0.0,685.0,386.0,0.0,625.0,389.0,0.0,627.0,474.0,0.0,635.0,570.0,0.0,768.0,325.0,1.0,736.0,274.0,1.0,690.0,206.0,1.0,589.0,208.0,1.0,557.0,285.0,1.0,523.0,323.0,1.0,sports,hang gliding,632
2133,437,102,504,207,2.9893250074222437,476.0,344.0,1.0,474.0,201.0,1.0,474.2395,204.1815,0.0,466.7605,104.8185,0.0,405.0,598.0,1.0,431.0,452.0,1.0,436.0,341.0,1.0,516.0,347.0,1.0,506.0,444.0,1.0,532.0,586.0,1.0,403.0,379.0,1.0,410.0,296.0,1.0,407.0,192.0,1.0,540.0,209.0,1.0,493.0,294.0,1.0,447.0,360.0,1.0,sports,golf,144
4721,584,91,618,142,1.4710649203893074,550.0,234.0,1.0,577.0,145.0,0.0,585.2072,135.2539,0.0,616.7928,97.7461,0.0,559.0,416.0,1.0,568.0,317.0,1.0,559.0,234.0,1.0,541.0,234.0,1.0,546.0,313.0,1.0,518.0,393.0,1.0,659.0,244.0,1.0,622.0,188.0,1.0,603.0,148.0,1.0,550.0,141.0,0.0,564.0,206.0,0.0,603.0,240.0,1.0,walking,walking,22
9291,602,263,682,346,2.7666702008009554,505.0,450.0,0.0,585.0,344.0,0.0,604.0997,330.7642,0.0,679.9003,278.2358,0.0,504.0,680.0,1.0,520.0,562.0,1.0,500.0,450.0,1.0,510.0,450.0,0.0,547.0,551.0,1.0,541.0,657.0,1.0,598.0,488.0,1.0,583.0,429.0,1.0,581.0,346.0,1.0,589.0,341.0,0.0,592.0,423.0,1.0,598.0,488.0,0.0,sports,golf,627
1491,615,88,684,178,2.721752376686755,638.0,349.0,1.0,639.0,203.0,1.0,642.7709,177.8607,0.0,656.2291,88.1393,0.0,575.0,607.0,1.0,591.0,512.0,1.0,599.0,348.0,1.0,677.0,349.0,1.0,670.0,514.0,1.0,670.0,607.0,1.0,521.0,242.0,1.0,554.0,278.0,1.0,591.0,199.0,1.0,686.0,207.0,1.0,730.0,286.0,1.0,774.0,262.0,1.0,sports,"rope skipping, general",378
7540,527,187,563,240,1.537686574045569,519.0,323.0,0.0,527.0,241.0,0.0,530.9645,234.9431,0.0,559.0355,192.0569,0.0,492.0,462.0,1.0,512.0,388.0,1.0,506.0,323.0,1.0,531.0,323.0,0.0,554.0,381.0,1.0,543.0,443.0,1.0,524.0,322.0,1.0,494.0,290.0,1.0,514.0,245.0,1.0,539.0,236.0,0.0,534.0,264.0,0.0,534.0,291.0,0.0,sports,golf,447
2806,1200,210,1276,306,2.9386037500826814,1215.0,564.0,1.0,1220.0,374.0,1.0,1230.49,306.3975,0.0,1245.51,209.6025,0.0,1231.0,949.0,1.0,1166.0,773.0,1.0,1172.0,565.0,1.0,1258.0,563.0,1.0,1231.0,782.0,1.0,1168.0,955.0,1.0,957.0,547.0,1.0,1062.0,484.0,1.0,1157.0,372.0,1.0,1282.0,376.0,1.0,1367.0,492.0,1.0,1464.0,554.0,1.0,dancing,"ballet, modern, or jazz",197
8588,996,445,1024,483,1.1328406772357706,997.0,568.0,1.0,1009.0,494.0,0.0,1009.371,482.8702,0.0,1010.629,445.1298,0.0,1024.0,662.0,1.0,1045.0,604.0,1.0,1013.0,568.0,1.0,981.0,567.0,1.0,965.0,623.0,1.0,942.0,662.0,0.0,1066.0,506.0,1.0,1052.0,528.0,1.0,1027.0,496.0,1.0,991.0,491.0,0.0,995.0,513.0,0.0,1012.0,520.0,0.0,sports,"tennis, doubles",536
10662,572,283,632,362,2.3808435479888215,704.0,426.0,1.0,649.0,351.0,0.0,635.93,343.0746,0.0,568.07,301.9254,0.0,604.0,570.0,1.0,631.0,495.0,1.0,679.0,423.0,1.0,729.0,429.0,1.0,677.0,477.0,1.0,681.0,573.0,1.0,604.0,444.0,1.0,613.0,402.0,1.0,621.0,349.0,0.0,676.0,352.0,1.0,701.0,423.0,1.0,695.0,485.0,1.0,sports,rollerblading,752
4305,970,433,1045,531,2.9617400291045124,944.0,744.0,1.0,1023.0,564.0,1.0,1016.6683,530.5034,0.0,998.3317,433.4966,0.0,808.0,694.0,0.0,852.0,549.0,1.0,902.0,744.0,1.0,986.0,744.0,1.0,982.0,549.0,1.0,907.0,689.0,1.0,883.0,742.0,0.0,926.0,636.0,0.0,948.0,561.0,1.0,1097.0,566.0,1.0,1155.0,667.0,1.0,1157.0,747.0,1.0,sports,juggling,65
6188,335,27,395,104,2.3427983267878605,366.0,275.0,1.0,377.0,116.0,1.0,374.0271,103.4888,0.0,355.9729,27.5112,0.0,275.0,454.0,1.0,294.0,362.0,1.0,337.0,264.0,1.0,395.0,285.0,1.0,402.0,389.0,1.0,429.0,466.0,1.0,290.0,233.0,1.0,317.0,183.0,1.0,336.0,110.0,1.0,418.0,121.0,1.0,433.0,225.0,1.0,377.0,290.0,1.0,sports,basketball,251
4449,705,131,779,226,2.8900823517678518,581.0,274.0,0.0,685.0,192.0,0.0,695.1286,189.6011,0.0,788.8714,167.3989,0.0,497.0,487.0,1.0,541.0,383.0,1.0,610.0,277.0,1.0,552.0,271.0,0.0,504.0,376.0,0.0,450.0,479.0,0.0,673.0,414.0,1.0,669.0,318.0,1.0,698.0,195.0,1.0,671.0,188.0,0.0,619.0,339.0,1.0,607.0,446.0,1.0,sports,"gymnastics, general",328
2107,555,118,609,201,2.3764847990256532,680.0,307.0,0.0,633.0,182.0,0.0,618.2381,175.4874,0.0,545.7619,143.5126,0.0,656.0,538.0,1.0,649.0,426.0,1.0,667.0,307.0,0.0,693.0,307.0,1.0,678.0,415.0,1.0,736.0,556.0,1.0,619.0,283.0,1.0,637.0,245.0,0.0,649.0,168.0,0.0,616.0,195.0,1.0,561.0,219.0,1.0,555.0,189.0,1.0,sports,golf,144
10768,828,89,914,189,3.1654535220091287,812.0,391.0,0.0,833.0,222.0,0.0,849.0382,186.9692,0.0,892.9618,91.0308,0.0,819.0,650.0,1.0,852.0,524.0,1.0,819.0,392.0,1.0,804.0,389.0,0.0,895.0,468.0,1.0,807.0,574.0,1.0,895.0,384.0,1.0,830.0,325.0,1.0,854.0,226.0,1.0,811.0,217.0,0.0,754.0,289.0,1.0,758.0,322.0,1.0,sports,"rope skipping, general",378
10849,302,202,346,258,1.7092314062174259,322.0,371.0,1.0,328.0,286.0,1.0,326.0296,258.4148,0.0,321.9704,201.5852,0.0,349.0,436.0,1.0,358.0,377.0,1.0,339.0,370.0,1.0,305.0,371.0,1.0,300.0,427.0,0.0,302.0,497.0,0.0,380.0,327.0,0.0,380.0,326.0,1.0,358.0,285.0,1.0,297.0,286.0,1.0,300.0,317.0,0.0,300.0,326.0,0.0,bicycling,bicycling,764
4460,591,318,626,357,1.2576549606310943,615.0,225.0,1.0,613.0,314.0,1.0,612.4422,316.9131,0.0,604.5578,358.0869,0.0,616.0,91.0,1.0,624.0,152.0,1.0,630.0,225.0,1.0,600.0,224.0,1.0,594.0,150.0,1.0,602.0,89.0,1.0,660.0,412.0,1.0,645.0,360.0,1.0,637.0,320.0,1.0,589.0,307.0,1.0,602.0,347.0,1.0,593.0,380.0,1.0,sports,"gymnastics, general",328
5910,300,65,319,95,0.8522534834191058,309.0,156.0,1.0,310.0,112.0,1.0,309.7219,94.2025,0.0,309.2781,65.7975,0.0,285.0,257.0,1.0,295.0,205.0,1.0,298.0,157.0,1.0,320.0,154.0,1.0,333.0,192.0,0.0,347.0,245.0,0.0,317.0,160.0,1.0,292.0,144.0,1.0,297.0,110.0,1.0,323.0,113.0,1.0,330.0,146.0,1.0,338.0,163.0,0.0,sports,horseback riding,109
9744,269,84,313,145,1.8051127388614818,258.0,204.0,1.0,279.0,137.0,1.0,276.8423,141.0458,0.0,305.1577,87.9542,0.0,252.0,313.0,0.0,251.0,253.0,0.0,242.0,203.0,1.0,273.0,205.0,1.0,277.0,248.0,0.0,283.0,299.0,0.0,235.0,216.0,1.0,227.0,186.0,1.0,248.0,144.0,1.0,309.0,130.0,1.0,310.0,165.0,1.0,308.0,188.0,0.0,sports,billiards,691
6729,1462,245,1560,365,3.7183738381179476,1362.0,507.0,0.0,1462.0,373.0,0.0,1474.7695,355.2791,0.0,1547.2305,254.7209,0.0,1452.0,751.0,1.0,1479.0,600.0,1.0,1370.0,516.0,1.0,1353.0,497.0,0.0,1546.0,557.0,0.0,1529.0,699.0,0.0,1594.0,533.0,1.0,1517.0,480.0,1.0,1469.0,383.0,1.0,1455.0,362.0,0.0,1491.0,482.0,1.0,1575.0,545.0,1.0,sports,horseback riding,373
11081,523,87,587,165,2.421503665080852,485.0,330.0,1.0,539.0,184.0,1.0,544.2675,164.9052,0.0,565.7325,87.0948,0.0,530.0,607.0,1.0,548.0,476.0,1.0,522.0,334.0,1.0,447.0,326.0,1.0,468.0,468.0,0.0,429.0,570.0,0.0,599.0,361.0,1.0,593.0,297.0,1.0,588.0,193.0,1.0,490.0,175.0,1.0,468.0,231.0,0.0,500.0,302.0,0.0,bicycling,bicycling,780
6870,487,56,539,131,2.190320524489509,555.0,261.0,0.0,501.0,131.0,1.0,501.8741,128.2686,0.0,524.1259,58.7314,0.0,639.0,444.0,1.0,560.0,397.0,1.0,540.0,279.0,0.0,569.0,243.0,1.0,594.0,307.0,1.0,659.0,406.0,1.0,337.0,144.0,1.0,388.0,163.0,1.0,459.0,134.0,1.0,543.0,128.0,1.0,600.0,146.0,1.0,671.0,150.0,1.0,sports,skateboarding,385
3825,958,53,1053,180,3.806403026480511,1004.0,513.0,1.0,1010.0,261.0,1.0,1007.4747,179.9093,0.0,1003.5253,53.0907,0.0,,,,,,,950.0,517.0,1.0,1058.0,509.0,1.0,,,,,,,969.0,417.0,1.0,884.0,449.0,1.0,915.0,257.0,1.0,1104.0,265.0,1.0,1144.0,461.0,1.0,1040.0,441.0,1.0,dancing,"ballet, modern, or jazz",282
5590,717,241,796,315,2.5978822144200455,667.0,354.0,0.0,713.0,290.0,0.0,714.761,289.5142,0.0,798.239,266.4858,0.0,607.0,460.0,1.0,642.0,406.0,1.0,647.0,355.0,0.0,687.0,353.0,0.0,736.0,390.0,1.0,722.0,453.0,1.0,576.0,402.0,1.0,602.0,341.0,1.0,675.0,275.0,1.0,751.0,304.0,0.0,814.0,341.0,1.0,858.0,386.0,1.0,sports,skateboarding,929
8008,1356,277,1544,436,5.909314681077662,1161.0,740.0,1.0,1420.0,478.0,1.0,1426.3909,452.117,0.0,1473.6091,260.883,0.0,566.0,928.0,1.0,864.0,864.0,1.0,1179.0,813.0,1.0,1142.0,667.0,1.0,1088.0,342.0,1.0,797.0,250.0,1.0,1362.0,630.0,0.0,1376.0,766.0,0.0,1525.0,583.0,1.0,1315.0,372.0,1.0,1166.0,379.0,1.0,1190.0,261.0,1.0,sports,rock climbing,471
263,954,360,1018,461,2.869681515429891,977.0,654.0,1.0,988.0,486.0,1.0,987.2665,458.3113,0.0,984.7335,362.6887,0.0,921.0,922.0,1.0,940.0,785.0,1.0,945.0,652.0,1.0,1009.0,655.0,1.0,1037.0,785.0,1.0,1037.0,929.0,1.0,862.0,668.0,1.0,889.0,557.0,1.0,932.0,486.0,1.0,1043.0,486.0,1.0,1052.0,572.0,1.0,993.0,608.0,1.0,sports,juggling,65
10200,1057,313,1127,401,2.6986930169991545,1117.0,480.0,0.0,1100.0,387.0,1.0,1103.5892,400.4595,0.0,1080.4108,313.5405,0.0,1155.0,612.0,1.0,1146.0,548.0,1.0,1142.0,475.0,0.0,1091.0,484.0,0.0,1080.0,617.0,1.0,1075.0,729.0,1.0,1142.0,496.0,0.0,1164.0,446.0,0.0,1142.0,380.0,1.0,1057.0,393.0,1.0,1046.0,482.0,1.0,1050.0,553.0,1.0,bicycling,bicycling,780
2014,460,102,502,155,1.6229750460188843,468.0,297.0,1.0,478.0,184.0,1.0,479.54,155.5102,0.0,482.46,101.4898,0.0,461.0,418.0,1.0,451.0,380.0,1.0,451.0,299.0,1.0,485.0,295.0,1.0,485.0,394.0,1.0,491.0,497.0,1.0,529.0,232.0,1.0,471.0,234.0,1.0,434.0,178.0,1.0,521.0,190.0,1.0,488.0,240.0,0.0,417.0,241.0,1.0,sports,"rope skipping, general",378
7629,1670,232,1712,300,1.9181991554580564,1725.0,353.0,1.0,1706.0,299.0,1.0,1704.2293,295.1044,0.0,1677.7707,236.8956,0.0,1730.0,489.0,1.0,1723.0,407.0,1.0,1711.0,357.0,1.0,1739.0,348.0,1.0,1765.0,418.0,1.0,1784.0,505.0,1.0,1678.0,381.0,1.0,1664.0,353.0,1.0,1674.0,310.0,1.0,1737.0,287.0,1.0,1767.0,315.0,1.0,1770.0,350.0,1.0,bicycling,bicycling,454
1006,1169,145,1283,272,4.095851559810243,1601.0,254.0,1.0,1276.0,223.0,1.0,1291.5629,227.5132,0.0,1160.4371,189.4868,0.0,1541.0,665.0,0.0,1493.0,481.0,0.0,1607.0,220.0,1.0,1594.0,288.0,1.0,1524.0,484.0,1.0,1571.0,655.0,1.0,1436.0,172.0,0.0,1448.0,51.0,1.0,1292.0,152.0,1.0,1259.0,293.0,1.0,1189.0,346.0,1.0,1036.0,391.0,1.0,sports,billiards,691
1870,506,82,573,176,2.7704151313476473,485.0,360.0,1.0,518.0,191.0,0.0,524.372,172.625,0.0,554.628,85.375,0.0,562.0,621.0,1.0,523.0,482.0,1.0,473.0,357.0,1.0,496.0,362.0,1.0,440.0,457.0,1.0,323.0,522.0,1.0,470.0,298.0,1.0,414.0,242.0,1.0,477.0,190.0,1.0,559.0,192.0,0.0,542.0,233.0,0.0,566.0,250.0,1.0,running,running,914
7622,661,135,717,213,2.304499945758298,547.0,286.0,0.0,638.0,198.0,0.0,654.2474,190.3542,0.0,723.7526,157.6458,0.0,592.0,439.0,1.0,634.0,339.0,1.0,541.0,291.0,1.0,552.0,280.0,0.0,658.0,285.0,0.0,648.0,400.0,1.0,697.0,291.0,1.0,632.0,272.0,1.0,637.0,198.0,1.0,639.0,197.0,0.0,645.0,245.0,0.0,693.0,272.0,1.0,bicycling,bicycling,454
731,441,44,516,154,3.1952464693666434,497.0,395.0,1.0,482.0,165.0,0.0,481.3201,152.1794,0.0,475.6799,45.8206,0.0,,,,,,,460.0,395.0,1.0,534.0,394.0,1.0,,,,,,,249.0,197.0,1.0,356.0,211.0,1.0,422.0,166.0,1.0,541.0,163.0,0.0,634.0,242.0,1.0,517.0,162.0,1.0,sports,juggling,65
6059,764,136,801,192,1.6108631226767838,772.0,228.0,0.0,788.0,181.0,1.0,790.7643,189.5441,0.0,774.2357,138.4559,0.0,742.0,325.0,1.0,752.0,264.0,1.0,760.0,225.0,1.0,784.0,230.0,0.0,797.0,271.0,0.0,785.0,309.0,0.0,747.0,227.0,1.0,742.0,205.0,1.0,763.0,177.0,1.0,813.0,185.0,1.0,840.0,219.0,1.0,839.0,235.0,1.0,bicycling,bicycling,238
8602,1030,455,1065,499,1.3493465084995773,1100.0,573.0,0.0,1059.0,504.0,0.0,1056.3126,497.6905,0.0,1038.6874,456.3095,0.0,1156.0,665.0,1.0,1112.0,620.0,1.0,1108.0,570.0,0.0,1091.0,575.0,1.0,1058.0,625.0,1.0,1078.0,669.0,0.0,1007.0,509.0,1.0,1026.0,519.0,1.0,1054.0,504.0,0.0,1063.0,504.0,1.0,1050.0,535.0,1.0,1020.0,528.0,1.0,sports,"tennis, doubles",934
10379,1229,142,1312,256,3.3843404084104773,1268.0,484.0,1.0,1267.0,294.0,0.0,1268.4233,255.3674,0.0,1272.5767,142.6326,0.0,1184.0,814.0,1.0,1291.0,665.0,1.0,1236.0,485.0,1.0,1300.0,483.0,1.0,1333.0,663.0,1.0,1310.0,842.0,1.0,1310.0,381.0,1.0,1203.0,403.0,1.0,1215.0,303.0,1.0,1319.0,285.0,0.0,1291.0,391.0,0.0,1272.0,495.0,0.0,sports,"softball, general",736
457,349,121,390,171,1.551855663391412,354.0,267.0,1.0,350.0,179.0,1.0,356.3421,168.2672,0.0,382.6579,123.7328,0.0,330.0,405.0,1.0,346.0,338.0,1.0,332.0,271.0,1.0,375.0,263.0,1.0,412.0,305.0,1.0,389.0,366.0,1.0,307.0,259.0,1.0,302.0,218.0,1.0,328.0,175.0,1.0,371.0,183.0,1.0,376.0,208.0,1.0,408.0,234.0,1.0,sports,hacky sack,17
2323,547,228,598,302,2.156931153282366,544.0,471.0,1.0,559.0,331.0,1.0,565.296,300.2196,0.0,579.704,229.7804,0.0,560.0,694.0,1.0,600.0,572.0,1.0,573.0,474.0,1.0,515.0,468.0,1.0,526.0,575.0,1.0,521.0,703.0,1.0,597.0,413.0,0.0,635.0,412.0,1.0,608.0,335.0,1.0,509.0,327.0,1.0,478.0,389.0,1.0,521.0,410.0,0.0,sports,jai alai,152
675,461,172,527,269,2.8157840826313367,490.0,420.0,1.0,495.0,276.0,1.0,494.8454,267.4221,0.0,493.1546,173.5779,0.0,418.0,609.0,1.0,402.0,509.0,1.0,452.0,420.0,1.0,528.0,419.0,1.0,509.0,539.0,1.0,506.0,627.0,1.0,476.0,391.0,1.0,431.0,375.0,1.0,438.0,271.0,1.0,551.0,280.0,1.0,557.0,368.0,1.0,531.0,397.0,1.0,walking,walking,56
5788,388,196,432,261,1.8838089075062787,362.0,397.0,0.0,384.0,270.0,1.0,393.3309,255.1064,0.0,426.6691,201.8936,0.0,386.0,488.0,0.0,386.0,408.0,0.0,384.0,395.0,0.0,339.0,399.0,1.0,365.0,458.0,1.0,386.0,541.0,1.0,395.0,408.0,1.0,386.0,351.0,1.0,413.0,288.0,1.0,354.0,251.0,1.0,326.0,283.0,0.0,363.0,298.0,0.0,sports,soccer,931
4284,143,42,173,91,1.3789039125334295,167.0,199.0,1.0,159.0,110.0,1.0,158.5282,89.4757,0.0,157.4718,43.5243,0.0,148.0,234.0,1.0,121.0,163.0,1.0,153.0,200.0,1.0,180.0,198.0,1.0,205.0,128.0,1.0,216.0,200.0,0.0,185.0,191.0,1.0,145.0,168.0,0.0,125.0,112.0,1.0,193.0,107.0,1.0,216.0,146.0,0.0,225.0,171.0,1.0,sports,golf,921
6737,1097,139,1174,231,2.8792999149098732,1120.0,412.0,1.0,1130.0,262.0,1.0,1132.081,232.8664,0.0,1138.919,137.1336,0.0,1159.0,678.0,1.0,1112.0,541.0,1.0,1088.0,408.0,1.0,1151.0,416.0,1.0,1152.0,533.0,1.0,1200.0,692.0,1.0,995.0,235.0,0.0,1021.0,275.0,0.0,1091.0,248.0,1.0,1168.0,275.0,1.0,1157.0,376.0,1.0,1128.0,450.0,1.0,sports,horseback riding,373
2013,451,91,496,141,1.6144348856488453,469.0,296.0,1.0,470.0,172.0,1.0,471.8216,142.8548,0.0,475.1784,89.1452,0.0,452.0,454.0,1.0,444.0,383.0,1.0,444.0,293.0,1.0,494.0,299.0,1.0,481.0,391.0,1.0,477.0,469.0,1.0,368.0,265.0,1.0,401.0,227.0,1.0,424.0,168.0,1.0,516.0,176.0,1.0,545.0,237.0,1.0,592.0,289.0,1.0,sports,"rope skipping, general",378
10203,1137,75,1260,240,4.939220991209038,1042.0,502.0,1.0,1151.0,228.0,1.0,1152.5022,225.7704,0.0,1244.4978,89.2296,0.0,819.0,807.0,1.0,955.0,658.0,1.0,992.0,487.0,1.0,1091.0,516.0,1.0,1056.0,700.0,1.0,947.0,700.0,0.0,971.0,489.0,1.0,1014.0,356.0,1.0,1059.0,217.0,1.0,1243.0,239.0,1.0,1214.0,385.0,1.0,1174.0,535.0,1.0,bicycling,bicycling,780
